"reef_name","global_label","year","Mean","SD","N","SE","surveyid","sub_region","optional","Bleaching","Cyclone","Density","Threat","Density.cat","Cyclone.cat","Bleaching.cat","Threat.cat","lng","lat"
"Mantis Reef","MSEM",2012,0.0268354430379747,0.0453912988328941,79,0.00510692011242068,15012,"Far Northern",TRUE,0.0537255965173244,1.27907168865204,0.00258251209743321,2.62303757667542,"Low","Low","Low","Low",143.9293397,-12.23946171
"Mantis Reef","NON_COLONIZABLE",2012,0.0283544303797468,0.0650528459683481,79,0.00731901699197928,15012,"Far Northern",TRUE,0.0537255965173244,1.27907168865204,0.00258251209743321,2.62303757667542,"Low","Low","Low","Low",143.9293397,-12.23946171
"Mantis Reef","OTH-SF",2012,0.149873417721519,0.167328125909008,79,0.0188258849944851,15012,"Far Northern",TRUE,0.0537255965173244,1.27907168865204,0.00258251209743321,2.62303757667542,"Low","Low","Low","Low",143.9293397,-12.23946171
"Mantis Reef","OTHER",2012,0.0167088607594937,0.0632804405108686,79,0.00711960579840473,15012,"Far Northern",TRUE,0.0537255965173244,1.27907168865204,0.00258251209743321,2.62303757667542,"Low","Low","Low","Low",143.9293397,-12.23946171
"Myrmidon Reef","ACR_BRA",2012,0.00892857142857143,0.0254458316329089,112,0.00240440508585348,10022,"Townsville-Whitsunday",TRUE,0.337559461593628,2.36633682250977,40.1810455322266,2.95026969909668,"High","High","High","Low",147.3992266,-18.26771163
"Myrmidon Reef","ACR_TCD",2012,0.00589285714285714,0.0158001922344658,112,0.00149297783283609,10022,"Townsville-Whitsunday",TRUE,0.337559461593628,2.36633682250977,40.1810455322266,2.95026969909668,"High","High","High","Low",147.3992266,-18.26771163
"Myrmidon Reef","BRA_nACR",2012,0.00785714285714286,0.0166267217588999,112,0.00157107753186842,10022,"Townsville-Whitsunday",TRUE,0.337559461593628,2.36633682250977,40.1810455322266,2.95026969909668,"High","High","High","Low",147.3992266,-18.26771163
"Myrmidon Reef","CCA",2012,0.0525,0.0739673655822023,112,0.00698925908803949,10022,"Townsville-Whitsunday",TRUE,0.337559461593628,2.36633682250977,40.1810455322266,2.95026969909668,"High","High","High","Low",147.3992266,-18.26771163
"Myrmidon Reef","EAM",2012,0.793571428571429,0.156175329648231,112,0.014757181541884,10022,"Townsville-Whitsunday",TRUE,0.337559461593628,2.36633682250977,40.1810455322266,2.95026969909668,"High","High","High","Low",147.3992266,-18.26771163
"Myrmidon Reef","FLP",2012,0.0308928571428571,0.0420114435595992,112,0.0039697082813402,10022,"Townsville-Whitsunday",TRUE,0.337559461593628,2.36633682250977,40.1810455322266,2.95026969909668,"High","High","High","Low",147.3992266,-18.26771163
"Myrmidon Reef","GORG",2012,0,0,112,0,10022,"Townsville-Whitsunday",TRUE,0.337559461593628,2.36633682250977,40.1810455322266,2.95026969909668,"High","High","High","Low",147.3992266,-18.26771163
"Myrmidon Reef","MACRO",2012,0.0198214285714286,0.0602992857420704,112,0.00569774693958362,10022,"Townsville-Whitsunday",TRUE,0.337559461593628,2.36633682250977,40.1810455322266,2.95026969909668,"High","High","High","Low",147.3992266,-18.26771163
"Myrmidon Reef","MSE",2012,0.00535714285714286,0.0142011655040388,112,0.00134188400896271,10022,"Townsville-Whitsunday",TRUE,0.337559461593628,2.36633682250977,40.1810455322266,2.95026969909668,"High","High","High","Low",147.3992266,-18.26771163
"Myrmidon Reef","MSEM",2012,0.0203571428571429,0.0457948533917142,112,0.00432720690718352,10022,"Townsville-Whitsunday",TRUE,0.337559461593628,2.36633682250977,40.1810455322266,2.95026969909668,"High","High","High","Low",147.3992266,-18.26771163
"Myrmidon Reef","NON_COLONIZABLE",2012,0.0189285714285714,0.0844201967941892,112,0.00797695879816275,10022,"Townsville-Whitsunday",TRUE,0.337559461593628,2.36633682250977,40.1810455322266,2.95026969909668,"High","High","High","Low",147.3992266,-18.26771163
"Myrmidon Reef","OTH-SF",2012,0.0314285714285714,0.0547369984209858,112,0.0051721601905737,10022,"Townsville-Whitsunday",TRUE,0.337559461593628,2.36633682250977,40.1810455322266,2.95026969909668,"High","High","High","Low",147.3992266,-18.26771163
"Myrmidon Reef","OTHER",2012,0.00446428571428571,0.0133449916856026,112,0.00126098318744033,10022,"Townsville-Whitsunday",TRUE,0.337559461593628,2.36633682250977,40.1810455322266,2.95026969909668,"High","High","High","Low",147.3992266,-18.26771163
"Norman Reef","ACR_BRA",2012,0.0363768115942029,0.116273915389389,138,0.00989789298321078,14001,"Cairns-Cooktown",TRUE,0.247469738125801,1.8719230890274,3.67512369155884,2.81307792663574,"High","Low","High","Low",146.0034792,-16.41829167
"Norman Reef","ACR_TCD",2012,0.0326086956521739,0.0430295153808022,138,0.00366291559832919,14001,"Cairns-Cooktown",TRUE,0.247469738125801,1.8719230890274,3.67512369155884,2.81307792663574,"High","Low","High","Low",146.0034792,-16.41829167
"Norman Reef","BRA_nACR",2012,0.0504347826086957,0.0551159304433712,138,0.00469177957387646,14001,"Cairns-Cooktown",TRUE,0.247469738125801,1.8719230890274,3.67512369155884,2.81307792663574,"High","Low","High","Low",146.0034792,-16.41829167
"Norman Reef","CCA",2012,0.0428985507246377,0.0460751987460728,138,0.00392218138386017,14001,"Cairns-Cooktown",TRUE,0.247469738125801,1.8719230890274,3.67512369155884,2.81307792663574,"High","Low","High","Low",146.0034792,-16.41829167
"Norman Reef","EAM",2012,0.536521739130435,0.200581825864225,138,0.0170746589218436,14001,"Cairns-Cooktown",TRUE,0.247469738125801,1.8719230890274,3.67512369155884,2.81307792663574,"High","Low","High","Low",146.0034792,-16.41829167
"Norman Reef","FLP",2012,0.0315942028985507,0.0363126403523621,138,0.00309113722490419,14001,"Cairns-Cooktown",TRUE,0.247469738125801,1.8719230890274,3.67512369155884,2.81307792663574,"High","Low","High","Low",146.0034792,-16.41829167
"Norman Reef","GORG",2012,0.00304347826086957,0.0105060771882937,138,0.000894336681919052,14001,"Cairns-Cooktown",TRUE,0.247469738125801,1.8719230890274,3.67512369155884,2.81307792663574,"High","Low","High","Low",146.0034792,-16.41829167
"Norman Reef","MACRO",2012,0.00391304347826087,0.01021197112086,138,0.000869300710855179,14001,"Cairns-Cooktown",TRUE,0.247469738125801,1.8719230890274,3.67512369155884,2.81307792663574,"High","Low","High","Low",146.0034792,-16.41829167
"Norman Reef","MSE",2012,0.028695652173913,0.0526082628873462,138,0.00447831273547265,14001,"Cairns-Cooktown",TRUE,0.247469738125801,1.8719230890274,3.67512369155884,2.81307792663574,"High","Low","High","Low",146.0034792,-16.41829167
"Norman Reef","MSEM",2012,0.02,0.0369651641097971,138,0.00314668373590337,14001,"Cairns-Cooktown",TRUE,0.247469738125801,1.8719230890274,3.67512369155884,2.81307792663574,"High","Low","High","Low",146.0034792,-16.41829167
"Norman Reef","NON_COLONIZABLE",2012,0.0479710144927536,0.129829531243492,138,0.011051823635637,14001,"Cairns-Cooktown",TRUE,0.247469738125801,1.8719230890274,3.67512369155884,2.81307792663574,"High","Low","High","Low",146.0034792,-16.41829167
"Norman Reef","OTH-SF",2012,0.156521739130435,0.145510188139621,138,0.0123866497945786,14001,"Cairns-Cooktown",TRUE,0.247469738125801,1.8719230890274,3.67512369155884,2.81307792663574,"High","Low","High","Low",146.0034792,-16.41829167
"Norman Reef","OTHER",2012,0.00942028985507246,0.0202455047165844,138,0.00172341181084995,14001,"Cairns-Cooktown",TRUE,0.247469738125801,1.8719230890274,3.67512369155884,2.81307792663574,"High","Low","High","Low",146.0034792,-16.41829167
"One Tree Island Reef","ACR_BRA",2012,0.0395652173913043,0.139362939784963,46,0.0205479444573921,13005,"Mackay-Capricorn",TRUE,0.510031342506409,0.666666686534882,0.220567807555199,3.2237446308136,"High","Low","High","High",152.083689,-23.51302198
"One Tree Island Reef","ACR_TCD",2012,0.0426086956521739,0.0449411853974451,46,0.00662621628691921,13005,"Mackay-Capricorn",TRUE,0.510031342506409,0.666666686534882,0.220567807555199,3.2237446308136,"High","Low","High","High",152.083689,-23.51302198
"One Tree Island Reef","BRA_nACR",2012,0.0152173913043478,0.0280269021901603,46,0.0041323412838792,13005,"Mackay-Capricorn",TRUE,0.510031342506409,0.666666686534882,0.220567807555199,3.2237446308136,"High","Low","High","High",152.083689,-23.51302198
"One Tree Island Reef","CCA",2012,0.0421739130434783,0.0345712175389529,46,0.0050972479405997,13005,"Mackay-Capricorn",TRUE,0.510031342506409,0.666666686534882,0.220567807555199,3.2237446308136,"High","Low","High","High",152.083689,-23.51302198
"One Tree Island Reef","EAM",2012,0.582608695652174,0.205030456085688,46,0.0302300915166046,13005,"Mackay-Capricorn",TRUE,0.510031342506409,0.666666686534882,0.220567807555199,3.2237446308136,"High","Low","High","High",152.083689,-23.51302198
"One Tree Island Reef","FLP",2012,0.0408695652173913,0.0785373538007806,46,0.0115797010756163,13005,"Mackay-Capricorn",TRUE,0.510031342506409,0.666666686534882,0.220567807555199,3.2237446308136,"High","Low","High","High",152.083689,-23.51302198
"One Tree Island Reef","GORG",2012,0.0126086956521739,0.0319329006657324,46,0.00470824933985561,13005,"Mackay-Capricorn",TRUE,0.510031342506409,0.666666686534882,0.220567807555199,3.2237446308136,"High","Low","High","High",152.083689,-23.51302198
"One Tree Island Reef","MACRO",2012,0.0191304347826087,0.0273110549010243,46,0.00402679535926081,13005,"Mackay-Capricorn",TRUE,0.510031342506409,0.666666686534882,0.220567807555199,3.2237446308136,"High","Low","High","High",152.083689,-23.51302198
"One Tree Island Reef","MSE",2012,0.00956521739130435,0.0201059992969628,46,0.00296446786679318,13005,"Mackay-Capricorn",TRUE,0.510031342506409,0.666666686534882,0.220567807555199,3.2237446308136,"High","Low","High","High",152.083689,-23.51302198
"One Tree Island Reef","MSEM",2012,0.0482608695652174,0.0569718974710276,46,0.00840004800898454,13005,"Mackay-Capricorn",TRUE,0.510031342506409,0.666666686534882,0.220567807555199,3.2237446308136,"High","Low","High","High",152.083689,-23.51302198
"One Tree Island Reef","NON_COLONIZABLE",2012,0.091304347826087,0.199717675127802,46,0.0294467646995513,13005,"Mackay-Capricorn",TRUE,0.510031342506409,0.666666686534882,0.220567807555199,3.2237446308136,"High","Low","High","High",152.083689,-23.51302198
"One Tree Island Reef","OTH-SF",2012,0.0473913043478261,0.094503022470388,46,0.0139337104955842,13005,"Mackay-Capricorn",TRUE,0.510031342506409,0.666666686534882,0.220567807555199,3.2237446308136,"High","Low","High","High",152.083689,-23.51302198
"One Tree Island Reef","OTHER",2012,0.00869565217391304,0.0177148645244826,46,0.00261191427850871,13005,"Mackay-Capricorn",TRUE,0.510031342506409,0.666666686534882,0.220567807555199,3.2237446308136,"High","Low","High","High",152.083689,-23.51302198
"Opal Reef","ACR_BRA",2012,0.0255900621118012,0.0754206869866702,322,0.00420303056351368,10001,"Cairns-Cooktown",TRUE,0.236711114645004,2.28012943267822,2.23620843887329,3.09852623939514,"High","High","High","Low",145.8977229,-16.19029515
"Opal Reef","ACR_TCD",2012,0.0484472049689441,0.0798016154413833,322,0.00444717016137997,10001,"Cairns-Cooktown",TRUE,0.236711114645004,2.28012943267822,2.23620843887329,3.09852623939514,"High","High","High","Low",145.8977229,-16.19029515
"Opal Reef","BRA_nACR",2012,0.0460869565217391,0.077822178589577,322,0.00433686045831194,10001,"Cairns-Cooktown",TRUE,0.236711114645004,2.28012943267822,2.23620843887329,3.09852623939514,"High","High","High","Low",145.8977229,-16.19029515
"Opal Reef","CCA",2012,0.0503726708074534,0.0589671031235934,322,0.00328610818294626,10001,"Cairns-Cooktown",TRUE,0.236711114645004,2.28012943267822,2.23620843887329,3.09852623939514,"High","High","High","Low",145.8977229,-16.19029515
"Opal Reef","EAM",2012,0.461428571428571,0.202413343307035,322,0.0112800546159546,10001,"Cairns-Cooktown",TRUE,0.236711114645004,2.28012943267822,2.23620843887329,3.09852623939514,"High","High","High","Low",145.8977229,-16.19029515
"Opal Reef","FLP",2012,0.0352173913043478,0.0445760501265747,322,0.00248412615382069,10001,"Cairns-Cooktown",TRUE,0.236711114645004,2.28012943267822,2.23620843887329,3.09852623939514,"High","High","High","Low",145.8977229,-16.19029515
"Opal Reef","GORG",2012,0.00124223602484472,0.00795295857683193,322,0.000443201054038272,10001,"Cairns-Cooktown",TRUE,0.236711114645004,2.28012943267822,2.23620843887329,3.09852623939514,"High","High","High","Low",145.8977229,-16.19029515
"Opal Reef","MACRO",2012,0.0204347826086957,0.0374390108585247,322,0.00208639450518279,10001,"Cairns-Cooktown",TRUE,0.236711114645004,2.28012943267822,2.23620843887329,3.09852623939514,"High","High","High","Low",145.8977229,-16.19029515
"Opal Reef","MSE",2012,0.0372670807453416,0.0710928275418835,322,0.00396184838594686,10001,"Cairns-Cooktown",TRUE,0.236711114645004,2.28012943267822,2.23620843887329,3.09852623939514,"High","High","High","Low",145.8977229,-16.19029515
"Opal Reef","MSEM",2012,0.0200621118012422,0.0387498872579599,322,0.00215944679086123,10001,"Cairns-Cooktown",TRUE,0.236711114645004,2.28012943267822,2.23620843887329,3.09852623939514,"High","High","High","Low",145.8977229,-16.19029515
"Opal Reef","NON_COLONIZABLE",2012,0.061055900621118,0.162757019303855,322,0.00907009408017444,10001,"Cairns-Cooktown",TRUE,0.236711114645004,2.28012943267822,2.23620843887329,3.09852623939514,"High","High","High","Low",145.8977229,-16.19029515
"Opal Reef","OTH-SF",2012,0.18583850931677,0.191646608208041,322,0.0106800479268306,10001,"Cairns-Cooktown",TRUE,0.236711114645004,2.28012943267822,2.23620843887329,3.09852623939514,"High","High","High","Low",145.8977229,-16.19029515
"Opal Reef","OTHER",2012,0.00695652173913044,0.0256757513944747,322,0.0014308536843642,10001,"Cairns-Cooktown",TRUE,0.236711114645004,2.28012943267822,2.23620843887329,3.09852623939514,"High","High","High","Low",145.8977229,-16.19029515
"Osprey Reef","ACR_BRA",2012,0.0248692810457516,0.0619314010246027,612,0.00250342850947964,12008,"Coral Sea",TRUE,0.0797344595193863,2.60819506645203,0.005367711186409,4.16075563430786,"High","High","Low","High",146.5569097,-13.88750615
"Osprey Reef","ACR_TCD",2012,0.0249346405228758,0.0440334901861302,612,0.00177994834413739,12008,"Coral Sea",TRUE,0.0797344595193863,2.60819506645203,0.005367711186409,4.16075563430786,"High","High","Low","High",146.5569097,-13.88750615
"Osprey Reef","BRA_nACR",2012,0.083202614379085,0.0995844300910443,612,0.00402546199933641,12008,"Coral Sea",TRUE,0.0797344595193863,2.60819506645203,0.005367711186409,4.16075563430786,"High","High","Low","High",146.5569097,-13.88750615
"Osprey Reef","CCA",2012,0.0658169934640523,0.0752267875390811,612,0.00304086265587774,12008,"Coral Sea",TRUE,0.0797344595193863,2.60819506645203,0.005367711186409,4.16075563430786,"High","High","Low","High",146.5569097,-13.88750615
"Osprey Reef","EAM",2012,0.436732026143791,0.206790864459818,612,0.00835902526059425,12008,"Coral Sea",TRUE,0.0797344595193863,2.60819506645203,0.005367711186409,4.16075563430786,"High","High","Low","High",146.5569097,-13.88750615
"Osprey Reef","FLP",2012,0.0808823529411765,0.0826793891498921,612,0.00334211622084855,12008,"Coral Sea",TRUE,0.0797344595193863,2.60819506645203,0.005367711186409,4.16075563430786,"High","High","Low","High",146.5569097,-13.88750615
"Osprey Reef","GORG",2012,0.000849673202614379,0.00504613250402567,612,0.000203977816813337,12008,"Coral Sea",TRUE,0.0797344595193863,2.60819506645203,0.005367711186409,4.16075563430786,"High","High","Low","High",146.5569097,-13.88750615
"Osprey Reef","MACRO",2012,0.043202614379085,0.0699885760588912,612,0.00282912050664102,12008,"Coral Sea",TRUE,0.0797344595193863,2.60819506645203,0.005367711186409,4.16075563430786,"High","High","Low","High",146.5569097,-13.88750615
"Osprey Reef","MSE",2012,0.0766993464052288,0.12739446503416,612,0.00514961603387154,12008,"Coral Sea",TRUE,0.0797344595193863,2.60819506645203,0.005367711186409,4.16075563430786,"High","High","Low","High",146.5569097,-13.88750615
"Osprey Reef","MSEM",2012,0.0244444444444444,0.0419942929469754,612,0.00169751868130892,12008,"Coral Sea",TRUE,0.0797344595193863,2.60819506645203,0.005367711186409,4.16075563430786,"High","High","Low","High",146.5569097,-13.88750615
"Osprey Reef","NON_COLONIZABLE",2012,0.0666993464052288,0.176539442047917,612,0.00713618398677618,12008,"Coral Sea",TRUE,0.0797344595193863,2.60819506645203,0.005367711186409,4.16075563430786,"High","High","Low","High",146.5569097,-13.88750615
"Osprey Reef","OTH-SF",2012,0.0593464052287582,0.107995715515514,612,0.00436546806063353,12008,"Coral Sea",TRUE,0.0797344595193863,2.60819506645203,0.005367711186409,4.16075563430786,"High","High","Low","High",146.5569097,-13.88750615
"Osprey Reef","OTHER",2012,0.0123202614379085,0.0298689233802001,612,0.00120737966686319,12008,"Coral Sea",TRUE,0.0797344595193863,2.60819506645203,0.005367711186409,4.16075563430786,"High","High","Low","High",146.5569097,-13.88750615
"Ribbon Reef 10","ACR_BRA",2012,0.0510032362459547,0.126285455311603,309,0.0071841285475618,12001,"Cairns-Cooktown",TRUE,0.157431304454803,2.13099789619446,0.00536771072074771,2.92757630348206,"Low","High","Low","Low",145.701163,-14.920204
"Ribbon Reef 10","ACR_TCD",2012,0.0217799352750809,0.0525863864289811,309,0.00299153500318298,12001,"Cairns-Cooktown",TRUE,0.157431304454803,2.13099789619446,0.00536771072074771,2.92757630348206,"Low","High","Low","Low",145.701163,-14.920204
"Ribbon Reef 10","BRA_nACR",2012,0.0583495145631068,0.0803615663053508,309,0.0045716097803704,12001,"Cairns-Cooktown",TRUE,0.157431304454803,2.13099789619446,0.00536771072074771,2.92757630348206,"Low","High","Low","Low",145.701163,-14.920204
"Ribbon Reef 10","CCA",2012,0.0389644012944984,0.0641140574677761,309,0.0036473212961679,12001,"Cairns-Cooktown",TRUE,0.157431304454803,2.13099789619446,0.00536771072074771,2.92757630348206,"Low","High","Low","Low",145.701163,-14.920204
"Ribbon Reef 10","EAM",2012,0.464271844660194,0.24995558803599,309,0.0142194765913551,12001,"Cairns-Cooktown",TRUE,0.157431304454803,2.13099789619446,0.00536771072074771,2.92757630348206,"Low","High","Low","Low",145.701163,-14.920204
"Ribbon Reef 10","FLP",2012,0.0328478964401294,0.0409185860642292,309,0.00232777703136559,12001,"Cairns-Cooktown",TRUE,0.157431304454803,2.13099789619446,0.00536771072074771,2.92757630348206,"Low","High","Low","Low",145.701163,-14.920204
"Ribbon Reef 10","GORG",2012,0.000517799352750809,0.0031812927738353,309,0.000180977422762338,12001,"Cairns-Cooktown",TRUE,0.157431304454803,2.13099789619446,0.00536771072074771,2.92757630348206,"Low","High","Low","Low",145.701163,-14.920204
"Ribbon Reef 10","MACRO",2012,0.013495145631068,0.0300446228046796,309,0.00170917887463161,12001,"Cairns-Cooktown",TRUE,0.157431304454803,2.13099789619446,0.00536771072074771,2.92757630348206,"Low","High","Low","Low",145.701163,-14.920204
"Ribbon Reef 10","MSE",2012,0.0564401294498382,0.102809307502162,309,0.00584861715990092,12001,"Cairns-Cooktown",TRUE,0.157431304454803,2.13099789619446,0.00536771072074771,2.92757630348206,"Low","High","Low","Low",145.701163,-14.920204
"Ribbon Reef 10","MSEM",2012,0.0103883495145631,0.0246240167618493,309,0.00140081137085775,12001,"Cairns-Cooktown",TRUE,0.157431304454803,2.13099789619446,0.00536771072074771,2.92757630348206,"Low","High","Low","Low",145.701163,-14.920204
"Ribbon Reef 10","NON_COLONIZABLE",2012,0.173268608414239,0.274491257315306,309,0.0156152620495311,12001,"Cairns-Cooktown",TRUE,0.157431304454803,2.13099789619446,0.00536771072074771,2.92757630348206,"Low","High","Low","Low",145.701163,-14.920204
"Ribbon Reef 10","OTH-SF",2012,0.0673139158576052,0.108140579354481,309,0.00615190261913733,12001,"Cairns-Cooktown",TRUE,0.157431304454803,2.13099789619446,0.00536771072074771,2.92757630348206,"Low","High","Low","Low",145.701163,-14.920204
"Ribbon Reef 10","OTHER",2012,0.0113592233009709,0.0373222682655501,309,0.0021231896598441,12001,"Cairns-Cooktown",TRUE,0.157431304454803,2.13099789619446,0.00536771072074771,2.92757630348206,"Low","High","Low","Low",145.701163,-14.920204
"Ribbon Reef 5","ACR_BRA",2012,0.00835443037974684,0.0182876152394382,79,0.00205751746426823,12036,"Cairns-Cooktown",TRUE,0.181886047124863,2.0400607585907,0.0143470941111445,3.97798132896423,"High","High","High","High",145.787456,-15.388367
"Ribbon Reef 5","ACR_TCD",2012,0.0146835443037975,0.027681125803305,79,0.00311436997253096,12036,"Cairns-Cooktown",TRUE,0.181886047124863,2.0400607585907,0.0143470941111445,3.97798132896423,"High","High","High","High",145.787456,-15.388367
"Ribbon Reef 5","BRA_nACR",2012,0.0448101265822785,0.0455412115277983,79,0.00512378660834386,12036,"Cairns-Cooktown",TRUE,0.181886047124863,2.0400607585907,0.0143470941111445,3.97798132896423,"High","High","High","High",145.787456,-15.388367
"Ribbon Reef 5","CCA",2012,0.114177215189873,0.104324537946671,79,0.0117374275413498,12036,"Cairns-Cooktown",TRUE,0.181886047124863,2.0400607585907,0.0143470941111445,3.97798132896423,"High","High","High","High",145.787456,-15.388367
"Ribbon Reef 5","EAM",2012,0.590632911392405,0.158513461146024,79,0.0178341577269299,12036,"Cairns-Cooktown",TRUE,0.181886047124863,2.0400607585907,0.0143470941111445,3.97798132896423,"High","High","High","High",145.787456,-15.388367
"Ribbon Reef 5","FLP",2012,0.0270886075949367,0.0321914106530177,79,0.00362181666394514,12036,"Cairns-Cooktown",TRUE,0.181886047124863,2.0400607585907,0.0143470941111445,3.97798132896423,"High","High","High","High",145.787456,-15.388367
"Ribbon Reef 5","GORG",2012,0.000253164556962025,0.00225017580185204,79,0.000253164556962025,12036,"Cairns-Cooktown",TRUE,0.181886047124863,2.0400607585907,0.0143470941111445,3.97798132896423,"High","High","High","High",145.787456,-15.388367
"Ribbon Reef 5","MACRO",2012,0.00886075949367089,0.0165628052383795,79,0.0018634611779095,12036,"Cairns-Cooktown",TRUE,0.181886047124863,2.0400607585907,0.0143470941111445,3.97798132896423,"High","High","High","High",145.787456,-15.388367
"Ribbon Reef 5","MSE",2012,0.0268354430379747,0.0453912988328941,79,0.00510692011242067,12036,"Cairns-Cooktown",TRUE,0.181886047124863,2.0400607585907,0.0143470941111445,3.97798132896423,"High","High","High","High",145.787456,-15.388367
"Ribbon Reef 5","MSEM",2012,0.0179746835443038,0.0225536253743556,79,0.00253748110307056,12036,"Cairns-Cooktown",TRUE,0.181886047124863,2.0400607585907,0.0143470941111445,3.97798132896423,"High","High","High","High",145.787456,-15.388367
"Ribbon Reef 5","NON_COLONIZABLE",2012,0.00278481012658228,0.0109704391680738,79,0.00123427083758448,12036,"Cairns-Cooktown",TRUE,0.181886047124863,2.0400607585907,0.0143470941111445,3.97798132896423,"High","High","High","High",145.787456,-15.388367
"Ribbon Reef 5","OTH-SF",2012,0.120253164556962,0.151826272882176,79,0.017081790266243,12036,"Cairns-Cooktown",TRUE,0.181886047124863,2.0400607585907,0.0143470941111445,3.97798132896423,"High","High","High","High",145.787456,-15.388367
"Ribbon Reef 5","OTHER",2012,0.0232911392405063,0.0454527514325377,79,0.00511383407005462,12036,"Cairns-Cooktown",TRUE,0.181886047124863,2.0400607585907,0.0143470941111445,3.97798132896423,"High","High","High","High",145.787456,-15.388367
"Ribbon Reef 9","ACR_BRA",2012,0.00848484848484849,0.0353660511756342,33,0.00615643928906366,12033,"Cairns-Cooktown",TRUE,0.159094497561455,2.04615187644958,0.00536771072074771,2.37475275993347,"Low","High","High","Low",145.7055614,-14.95601167
"Ribbon Reef 9","ACR_TCD",2012,0.0296969696969697,0.0789178706189561,33,0.0137378379303629,12033,"Cairns-Cooktown",TRUE,0.159094497561455,2.04615187644958,0.00536771072074771,2.37475275993347,"Low","High","High","Low",145.7055614,-14.95601167
"Ribbon Reef 9","BRA_nACR",2012,0.0472727272727273,0.0465881373898393,33,0.00810995375216523,12033,"Cairns-Cooktown",TRUE,0.159094497561455,2.04615187644958,0.00536771072074771,2.37475275993347,"Low","High","High","Low",145.7055614,-14.95601167
"Ribbon Reef 9","CCA",2012,0.100606060606061,0.098423174161989,33,0.0171332754498384,12033,"Cairns-Cooktown",TRUE,0.159094497561455,2.04615187644958,0.00536771072074771,2.37475275993347,"Low","High","High","Low",145.7055614,-14.95601167
"Ribbon Reef 9","EAM",2012,0.51030303030303,0.183243090737496,33,0.0318985277056606,12033,"Cairns-Cooktown",TRUE,0.159094497561455,2.04615187644958,0.00536771072074771,2.37475275993347,"Low","High","High","Low",145.7055614,-14.95601167
"Ribbon Reef 9","FLP",2012,0.0593939393939394,0.0749140922131558,33,0.0130408695705152,12033,"Cairns-Cooktown",TRUE,0.159094497561455,2.04615187644958,0.00536771072074771,2.37475275993347,"Low","High","High","Low",145.7055614,-14.95601167
"Ribbon Reef 9","GORG",2012,0,0,33,0,12033,"Cairns-Cooktown",TRUE,0.159094497561455,2.04615187644958,0.00536771072074771,2.37475275993347,"Low","High","High","Low",145.7055614,-14.95601167
"Ribbon Reef 9","MACRO",2012,0.00484848484848485,0.0158353268282526,33,0.00275657657555458,12033,"Cairns-Cooktown",TRUE,0.159094497561455,2.04615187644958,0.00536771072074771,2.37475275993347,"Low","High","High","Low",145.7055614,-14.95601167
"Ribbon Reef 9","MSE",2012,0.00909090909090909,0.0173859922717321,33,0.003026512781127,12033,"Cairns-Cooktown",TRUE,0.159094497561455,2.04615187644958,0.00536771072074771,2.37475275993347,"Low","High","High","Low",145.7055614,-14.95601167
"Ribbon Reef 9","MSEM",2012,0.0163636363636364,0.0252262489554757,33,0.00439132628672407,12033,"Cairns-Cooktown",TRUE,0.159094497561455,2.04615187644958,0.00536771072074771,2.37475275993347,"Low","High","High","Low",145.7055614,-14.95601167
"Ribbon Reef 9","NON_COLONIZABLE",2012,0,0,33,0,12033,"Cairns-Cooktown",TRUE,0.159094497561455,2.04615187644958,0.00536771072074771,2.37475275993347,"Low","High","High","Low",145.7055614,-14.95601167
"Ribbon Reef 9","OTH-SF",2012,0.191515151515152,0.164395126374712,33,0.0286175182498506,12033,"Cairns-Cooktown",TRUE,0.159094497561455,2.04615187644958,0.00536771072074771,2.37475275993347,"Low","High","High","Low",145.7055614,-14.95601167
"Ribbon Reef 9","OTHER",2012,0.0224242424242424,0.0443727325498373,33,0.00772430127062478,12033,"Cairns-Cooktown",TRUE,0.159094497561455,2.04615187644958,0.00536771072074771,2.37475275993347,"Low","High","High","Low",145.7055614,-14.95601167
"Saunders Reef","ACR_BRA",2012,0.0107142857142857,0.0296439619275912,112,0.0028010911119669,15006,"Far Northern",TRUE,0.0262605734169483,0.817816972732544,0.00258251186460257,2.42828464508057,"Low","Low","Low","Low",144.0933065,-11.49662962
"Saunders Reef","ACR_TCD",2012,0.0623214285714286,0.0732634656055485,112,0.0069227467921077,15006,"Far Northern",TRUE,0.0262605734169483,0.817816972732544,0.00258251186460257,2.42828464508057,"Low","Low","Low","Low",144.0933065,-11.49662962
"Saunders Reef","BRA_nACR",2012,0.0891071428571429,0.0761642791996184,112,0.00719684791245286,15006,"Far Northern",TRUE,0.0262605734169483,0.817816972732544,0.00258251186460257,2.42828464508057,"Low","Low","Low","Low",144.0933065,-11.49662962
"Saunders Reef","CCA",2012,0.0998214285714286,0.0897442024813965,112,0.0084800300491286,15006,"Far Northern",TRUE,0.0262605734169483,0.817816972732544,0.00258251186460257,2.42828464508057,"Low","Low","Low","Low",144.0933065,-11.49662962
"Saunders Reef","EAM",2012,0.498928571428571,0.19248660719929,112,0.0181882747628535,15006,"Far Northern",TRUE,0.0262605734169483,0.817816972732544,0.00258251186460257,2.42828464508057,"Low","Low","Low","Low",144.0933065,-11.49662962
